timestamp,self_height,total_out_connections,benign_out_connections,malicious_out_connections,malicious_out_height_gte_self,benign_out_height_gte_self,elapsed_seconds
2026-05-25 11:41:06.792,3681509,12,0,12,1,0,4812.792
2026-05-25 11:41:15.745,3681509,12,0,12,1,0,4821.745
2026-05-25 11:41:15.933,3681509,13,1,12,1,0,4821.933
2026-05-25 11:41:16.118,3681509,12,0,12,1,0,4822.118
2026-05-25 11:41:17.988,3681509,12,0,12,1,0,4823.988
2026-05-25 11:41:18.006,3681509,12,0,12,1,0,4824.006
2026-05-25 11:41:29.942,3681509,12,0,12,1,0,4835.942
2026-05-25 11:41:32.740,3681510,12,0,12,0,0,4838.74
2026-05-25 11:41:35.907,3681510,12,0,12,0,0,4841.907
2026-05-25 11:41:36.075,3681510,13,1,12,0,0,4842.075
2026-05-25 11:41:36.086,3681510,13,1,12,0,0,4842.086
2026-05-25 11:41:36.253,3681510,12,0,12,0,0,4842.253
2026-05-25 11:41:40.526,3681511,12,0,12,0,0,4846.526
2026-05-25 11:41:40.894,3681511,13,1,12,0,0,4846.894
2026-05-25 11:41:41.108,3681511,12,0,12,0,0,4847.108
2026-05-25 11:41:42.909,3681511,12,0,12,0,0,4848.909
2026-05-25 11:41:43.192,3681511,12,0,12,0,0,4849.192
2026-05-25 11:41:48.388,3681511,54,0,54,0,0,4854.388
2026-05-25 11:41:48.677,3681511,53,0,53,0,0,4854.677
2026-05-25 11:42:01.088,3681511,12,0,12,0,0,4867.088
2026-05-25 11:42:15.718,3681512,12,0,12,0,0,4881.718
2026-05-25 11:42:18.369,3681512,12,0,12,0,0,4884.369
2026-05-25 11:42:18.663,3681512,13,1,12,0,0,4884.663
2026-05-25 11:42:18.958,3681512,12,0,12,0,0,4884.958
2026-05-25 11:42:21.425,3681512,12,0,12,0,0,4887.425
2026-05-25 11:42:23.636,3681512,12,0,12,0,0,4889.636
2026-05-25 11:42:33.260,3681512,12,0,12,0,0,4899.26
2026-05-25 11:43:15.808,3681512,12,0,12,12,0,4941.808
2026-05-25 11:43:18.250,3681512,12,0,12,12,0,4944.25
2026-05-25 11:43:25.019,3681512,12,0,12,12,0,4951.019
2026-05-25 11:43:25.271,3681512,12,0,12,12,0,4951.271
2026-05-25 11:43:25.288,3681512,13,1,12,12,0,4951.288
2026-05-25 11:43:25.549,3681512,12,0,12,12,0,4951.549
2026-05-25 11:43:25.600,3681512,12,0,12,12,0,4951.6
2026-05-25 11:43:29.331,3681512,12,0,12,12,0,4955.331
2026-05-25 11:43:30.387,3681512,12,0,12,12,0,4956.387
2026-05-25 11:43:34.087,3681512,13,1,12,12,0,4960.087
2026-05-25 11:43:34.088,3681512,13,1,12,12,0,4960.088
2026-05-25 11:43:34.298,3681512,12,0,12,12,0,4960.298
2026-05-25 11:43:40.271,3681512,12,0,12,12,0,4966.271
2026-05-25 11:43:49.363,3681512,12,0,12,12,0,4975.363
2026-05-25 11:43:54.506,3681512,12,0,12,12,0,4980.506
2026-05-25 11:44:00.631,3681512,12,0,12,12,0,4986.631
2026-05-25 11:44:01.066,3681512,13,1,12,12,0,4987.066
2026-05-25 11:44:01.277,3681512,12,0,12,12,0,4987.277
2026-05-25 11:44:03.948,3681512,12,0,12,12,0,4989.948
2026-05-25 11:44:11.715,3681512,91,0,91,12,0,4997.715
2026-05-25 11:44:12.307,3681512,59,1,58,12,0,4998.307
2026-05-25 11:44:14.440,3681512,57,0,57,12,0,5000.44
2026-05-25 11:44:16.125,3681512,20,0,20,12,0,5002.125
2026-05-25 11:44:16.322,3681512,20,0,20,12,0,5002.322
2026-05-25 11:44:16.365,3681512,20,0,20,12,0,5002.365
2026-05-25 11:44:19.914,3681512,20,0,20,12,0,5005.914
2026-05-25 11:44:24.153,3681512,12,1,11,11,0,5010.153
2026-05-25 11:44:24.484,3681512,12,1,11,11,0,5010.484
2026-05-25 11:44:24.617,3681512,12,1,11,11,0,5010.617
2026-05-25 11:44:24.724,3681512,11,0,11,11,0,5010.724
2026-05-25 11:44:24.848,3681512,11,0,11,11,0,5010.848
2026-05-25 11:44:26.917,3681512,12,0,12,12,0,5012.917
2026-05-25 11:44:33.759,3681513,12,0,12,0,0,5019.759
2026-05-25 11:44:42.124,3681514,12,0,12,0,0,5028.124
2026-05-25 11:44:42.385,3681514,12,0,12,0,0,5028.385
2026-05-25 11:44:45.558,3681514,12,0,12,0,0,5031.558
2026-05-25 11:44:45.559,3681514,12,0,12,0,0,5031.559
2026-05-25 11:44:52.357,3681514,12,0,12,0,0,5038.357
2026-05-25 11:44:57.259,3681514,12,0,12,12,0,5043.259
2026-05-25 11:44:57.689,3681514,12,0,12,12,0,5043.689
2026-05-25 11:44:57.690,3681514,12,0,12,12,0,5043.69
2026-05-25 11:45:00.830,3681514,12,0,12,12,0,5046.83
2026-05-25 11:45:01.285,3681514,13,1,12,12,0,5047.285
2026-05-25 11:45:01.510,3681514,12,0,12,12,0,5047.51
2026-05-25 11:45:06.464,3681514,12,0,12,12,0,5052.464
2026-05-25 11:45:10.195,3681514,12,0,12,12,0,5056.195
2026-05-25 11:45:10.438,3681514,12,0,12,12,0,5056.438
2026-05-25 11:45:13.409,3681515,12,0,12,0,0,5059.409
2026-05-25 11:45:20.654,3681515,181,0,181,0,0,5066.654
2026-05-25 11:45:31.838,3681515,17,0,17,0,0,5077.838
2026-05-25 11:45:41.120,3681515,12,0,12,0,0,5087.12
2026-05-25 11:45:49.028,3681515,12,0,12,0,0,5095.028
2026-05-25 11:45:54.103,3681515,12,0,12,0,0,5100.103
2026-05-25 11:45:54.163,3681515,12,0,12,0,0,5100.163
2026-05-25 11:45:56.221,3681515,12,0,12,0,0,5102.221
2026-05-25 11:45:57.572,3681515,12,0,12,12,0,5103.572
2026-05-25 11:46:05.792,3681515,12,1,11,11,0,5111.792
2026-05-25 11:46:06.368,3681515,11,0,11,11,0,5112.368
2026-05-25 11:46:07.309,3681515,11,0,11,11,0,5113.309
2026-05-25 11:46:07.563,3681515,12,0,12,12,0,5113.563
2026-05-25 11:46:07.874,3681515,12,0,12,12,0,5113.874
2026-05-25 11:46:12.560,3681515,12,0,12,12,0,5118.56
2026-05-25 11:46:20.966,3681515,12,0,12,12,0,5126.966
2026-05-25 11:46:34.004,3681515,109,0,109,12,0,5140.004
2026-05-25 11:46:36.540,3681515,56,0,56,12,0,5142.54
2026-05-25 11:46:38.152,3681515,56,0,56,12,0,5144.152
2026-05-25 11:46:45.976,3681515,12,0,12,12,0,5151.976
2026-05-25 11:46:46.674,3681515,12,0,12,12,0,5152.674
2026-05-25 11:46:49.475,3681515,12,0,12,12,0,5155.475
2026-05-25 11:46:49.772,3681515,12,0,12,12,0,5155.772
2026-05-25 11:46:51.729,3681515,12,0,12,12,0,5157.729
2026-05-25 11:46:54.747,3681515,12,0,12,12,0,5160.747
2026-05-25 11:46:56.311,3681515,12,0,12,12,0,5162.311
2026-05-25 11:47:02.356,3681515,12,0,12,12,0,5168.356
2026-05-25 11:47:06.098,3681516,12,0,12,0,0,5172.098
2026-05-25 11:47:10.474,3681516,12,0,12,0,0,5176.474
2026-05-25 11:47:11.793,3681516,12,0,12,0,0,5177.793
2026-05-25 11:47:12.797,3681516,12,0,12,0,0,5178.797
2026-05-25 11:47:12.968,3681516,13,1,12,0,0,5178.968
2026-05-25 11:47:13.138,3681516,12,0,12,0,0,5179.138
2026-05-25 11:47:22.464,3681516,12,0,12,0,0,5188.464
2026-05-25 11:47:40.960,3681516,12,0,12,0,0,5206.96
2026-05-25 11:47:41.227,3681516,12,0,12,0,0,5207.227
2026-05-25 11:47:44.465,3681516,135,0,135,0,0,5210.465
2026-05-25 11:47:55.359,3681516,25,0,25,0,0,5221.359
2026-05-25 11:47:56.460,3681516,25,0,25,0,0,5222.46
2026-05-25 11:48:10.367,3681516,12,0,12,12,0,5236.367
2026-05-25 11:48:10.788,3681516,13,1,12,12,0,5236.788
2026-05-25 11:48:11.002,3681516,12,0,12,12,0,5237.002
2026-05-25 11:48:25.703,3681516,12,0,12,12,0,5251.703
2026-05-25 11:48:25.942,3681516,13,1,12,12,0,5251.942
2026-05-25 11:48:26.886,3681516,12,0,12,12,0,5252.886
2026-05-25 11:48:38.665,3681516,12,0,12,12,0,5264.665
2026-05-25 11:48:40.723,3681516,12,0,12,12,0,5266.723
2026-05-25 11:48:41.223,3681516,12,0,12,12,0,5267.223
2026-05-25 11:48:47.765,3681516,12,0,12,12,0,5273.765
2026-05-25 11:48:48.194,3681516,13,1,12,12,0,5274.194
2026-05-25 11:48:48.420,3681516,12,0,12,12,0,5274.42
2026-05-25 11:48:48.771,3681516,12,0,12,12,0,5274.771
2026-05-25 11:48:53.793,3681516,12,0,12,12,0,5279.793
2026-05-25 11:48:58.666,3681516,99,0,99,12,0,5284.666
2026-05-25 11:48:58.727,3681516,92,0,92,12,0,5284.727
2026-05-25 11:49:01.673,3681516,53,0,53,12,0,5287.673
2026-05-25 11:49:01.934,3681516,54,1,53,12,0,5287.934
2026-05-25 11:49:01.964,3681516,54,1,53,12,0,5287.964
2026-05-25 11:49:01.975,3681516,54,1,53,12,0,5287.975
2026-05-25 11:49:02.049,3681516,54,1,53,12,0,5288.049
2026-05-25 11:49:02.196,3681516,53,0,53,12,0,5288.196
2026-05-25 11:49:02.236,3681516,53,0,53,12,0,5288.236
2026-05-25 11:49:02.686,3681516,53,0,53,12,0,5288.686
2026-05-25 11:49:07.795,3681516,28,0,28,12,0,5293.795
2026-05-25 11:49:07.984,3681516,29,1,28,12,0,5293.984
2026-05-25 11:49:08.172,3681516,28,0,28,12,0,5294.172
2026-05-25 11:49:22.513,3681516,12,0,12,12,0,5308.513
2026-05-25 11:49:28.071,3681516,12,1,11,11,0,5314.071
2026-05-25 11:49:28.536,3681516,11,0,11,11,0,5314.536
2026-05-25 11:49:29.546,3681516,11,0,11,11,0,5315.546
2026-05-25 11:49:29.772,3681516,11,0,11,11,0,5315.772
2026-05-25 11:49:44.376,3681516,11,0,11,11,0,5330.376
2026-05-25 11:49:45.708,3681516,12,1,11,11,0,5331.708
2026-05-25 11:49:46.020,3681516,12,1,11,11,0,5332.02
2026-05-25 11:49:46.047,3681516,11,0,11,11,0,5332.047
2026-05-25 11:49:46.176,3681516,11,0,11,11,0,5332.176
2026-05-25 11:49:53.445,3681516,12,0,12,12,0,5339.445
2026-05-25 11:50:04.075,3681516,12,0,12,12,0,5350.075
2026-05-25 11:50:05.306,3681516,12,0,12,12,0,5351.306
2026-05-25 11:50:08.426,3681517,12,0,12,0,0,5354.426
2026-05-25 11:50:18.906,3681517,43,0,43,11,0,5364.906
2026-05-25 11:50:26.262,3681517,12,0,12,12,0,5372.262
2026-05-25 11:50:26.866,3681517,12,0,12,12,0,5372.866
2026-05-25 11:50:34.490,3681517,12,0,12,12,0,5380.49
2026-05-25 11:50:35.473,3681517,12,0,12,12,0,5381.473
2026-05-25 11:50:42.847,3681517,12,0,12,12,0,5388.847
2026-05-25 11:50:52.281,3681517,12,0,12,12,0,5398.281
2026-05-25 11:50:58.724,3681517,12,0,12,12,0,5404.724
2026-05-25 11:50:59.608,3681517,12,0,12,12,0,5405.608
2026-05-25 11:51:01.711,3681517,12,0,12,12,0,5407.711
2026-05-25 11:51:09.144,3681517,12,1,11,11,0,5415.144
2026-05-25 11:51:09.462,3681517,11,0,11,11,0,5415.462
2026-05-25 11:51:09.467,3681517,11,0,11,11,0,5415.467
2026-05-25 11:51:09.620,3681517,11,0,11,11,0,5415.62
2026-05-25 11:51:11.801,3681517,12,0,12,12,0,5417.801
2026-05-25 11:51:11.803,3681517,12,0,12,12,0,5417.803
2026-05-25 11:51:13.311,3681517,12,0,12,12,0,5419.311
2026-05-25 11:51:13.584,3681517,12,0,12,12,0,5419.584
2026-05-25 11:51:23.618,3681517,103,0,103,12,0,5429.618
2026-05-25 11:51:47.325,3681517,12,0,12,12,0,5453.325
2026-05-25 11:52:02.494,3681517,12,0,12,12,0,5468.494
2026-05-25 11:52:03.578,3681517,12,0,12,12,0,5469.578
2026-05-25 11:52:03.703,3681517,12,0,12,12,0,5469.703
2026-05-25 11:52:03.925,3681518,13,1,12,0,0,5469.925
2026-05-25 11:52:03.992,3681518,13,1,12,0,0,5469.992
2026-05-25 11:52:04.086,3681518,12,0,12,0,0,5470.086
2026-05-25 11:52:08.531,3681518,12,0,12,0,0,5474.531
2026-05-25 11:52:09.825,3681518,12,0,12,0,0,5475.825
2026-05-25 11:52:09.982,3681518,12,0,12,0,0,5475.982
2026-05-25 11:52:17.191,3681518,12,0,12,0,0,5483.191
2026-05-25 11:52:17.228,3681518,12,0,12,0,0,5483.228
2026-05-25 11:52:27.811,3681518,12,0,12,0,0,5493.811
2026-05-25 11:52:28.036,3681518,12,0,12,12,0,5494.036
2026-05-25 11:52:28.087,3681518,13,1,12,12,0,5494.087
2026-05-25 11:52:28.346,3681518,12,0,12,12,0,5494.346
2026-05-25 11:52:34.778,3681518,112,0,112,12,0,5500.778
2026-05-25 11:52:37.060,3681518,64,0,64,12,0,5503.06
2026-05-25 11:52:48.887,3681518,12,0,12,12,0,5514.887
2026-05-25 11:52:49.056,3681518,13,1,12,12,0,5515.056
2026-05-25 11:52:49.075,3681518,13,1,12,12,0,5515.075
2026-05-25 11:52:49.225,3681518,11,0,11,11,0,5515.225
2026-05-25 11:52:50.262,3681518,12,0,12,12,0,5516.262
2026-05-25 11:52:59.990,3681518,12,0,12,12,0,5525.99
2026-05-25 11:53:22.704,3681518,12,0,12,12,0,5548.704
2026-05-25 11:53:27.180,3681518,12,0,12,12,0,5553.18
2026-05-25 11:53:39.186,3681518,12,0,12,12,0,5565.186
2026-05-25 11:53:44.976,3681518,138,0,138,12,0,5570.976
2026-05-25 11:53:58.295,3681518,12,0,12,12,0,5584.295
2026-05-25 11:53:58.493,3681518,12,0,12,12,0,5584.493
2026-05-25 11:54:12.301,3681518,12,0,12,12,0,5598.301
2026-05-25 11:54:12.429,3681518,12,0,12,12,0,5598.429
2026-05-25 11:54:12.507,3681518,13,1,12,12,0,5598.507
2026-05-25 11:54:12.711,3681518,12,0,12,12,0,5598.711
2026-05-25 11:54:17.262,3681518,12,0,12,12,0,5603.262
2026-05-25 11:54:17.599,3681518,13,1,12,12,0,5603.599
2026-05-25 11:54:17.610,3681518,13,1,12,12,0,5603.61
2026-05-25 11:54:17.799,3681518,12,0,12,12,0,5603.799
2026-05-25 11:54:27.828,3681518,12,0,12,12,0,5613.828
2026-05-25 11:54:37.577,3681518,12,0,12,12,0,5623.577
2026-05-25 11:54:37.785,3681518,12,0,12,12,0,5623.785
2026-05-25 11:54:38.542,3681518,12,0,12,12,0,5624.542
2026-05-25 11:54:38.771,3681518,13,1,12,12,0,5624.771
2026-05-25 11:54:39.003,3681518,12,0,12,12,0,5625.003
2026-05-25 11:54:40.783,3681518,12,0,12,12,0,5626.783
2026-05-25 11:54:41.247,3681518,13,1,12,12,0,5627.247
2026-05-25 11:54:41.475,3681518,12,0,12,12,0,5627.475
2026-05-25 11:54:48.486,3681518,12,0,12,12,0,5634.486
2026-05-25 11:54:57.806,3681518,117,0,117,12,0,5643.806
2026-05-25 11:55:05.499,3681518,30,0,30,12,0,5651.499
2026-05-25 11:55:07.828,3681519,30,0,30,0,0,5653.828
2026-05-25 11:55:10.279,3681519,12,0,12,0,0,5656.279
2026-05-25 11:55:30.680,3681519,12,0,12,0,0,5676.68
2026-05-25 11:55:31.040,3681519,13,1,12,0,0,5677.04
2026-05-25 11:55:31.396,3681519,12,0,12,0,0,5677.396
2026-05-25 11:55:32.994,3681519,12,0,12,0,0,5678.994
2026-05-25 11:55:36.168,3681519,12,0,12,0,0,5682.168
2026-05-25 11:55:46.586,3681519,12,0,12,12,0,5692.586
2026-05-25 11:55:46.775,3681519,13,1,12,12,0,5692.775
2026-05-25 11:55:46.783,3681519,13,1,12,12,0,5692.783
2026-05-25 11:55:46.951,3681519,13,1,12,12,0,5692.951
2026-05-25 11:55:46.962,3681519,12,0,12,12,0,5692.962
2026-05-25 11:55:47.178,3681519,13,1,12,12,0,5693.178
2026-05-25 11:55:47.179,3681519,13,1,12,12,0,5693.179
2026-05-25 11:55:47.406,3681519,12,0,12,12,0,5693.406
2026-05-25 11:55:52.411,3681519,12,0,12,12,0,5698.411
2026-05-25 11:56:34.593,3681520,7,0,7,0,0,5740.593
2026-05-25 11:56:34.817,3681520,8,1,7,0,0,5740.817
2026-05-25 11:56:35.041,3681520,7,0,7,0,0,5741.041
2026-05-25 11:56:37.619,3681520,12,0,12,5,0,5743.619
2026-05-25 11:56:37.792,3681520,12,0,12,5,0,5743.792
2026-05-25 11:56:54.394,3681520,12,0,12,12,0,5760.394
2026-05-25 11:56:54.710,3681520,13,1,12,12,0,5760.71
2026-05-25 11:56:55.502,3681520,12,0,12,12,0,5761.502
2026-05-25 11:57:05.601,3681520,12,0,12,12,0,5771.601
2026-05-25 11:57:05.993,3681520,12,0,12,12,0,5771.993
2026-05-25 11:57:10.443,3681520,12,0,12,12,0,5776.443
2026-05-25 11:57:15.811,3681520,12,0,12,12,0,5781.811
2026-05-25 11:57:16.030,3681520,12,0,12,12,0,5782.03
2026-05-25 11:57:38.011,3681520,12,0,12,12,0,5804.011
2026-05-25 11:57:38.486,3681520,12,0,12,12,0,5804.486
2026-05-25 11:57:42.733,3681520,12,0,12,12,0,5808.733
2026-05-25 11:57:43.303,3681520,12,0,12,12,0,5809.303
2026-05-25 11:57:43.303,3681520,12,0,12,12,0,5809.303
2026-05-25 11:57:53.980,3681521,12,0,12,12,0,5819.98
2026-05-25 11:57:55.572,3681521,12,0,12,12,0,5821.572
2026-05-25 11:57:59.064,3681521,12,0,12,12,0,5825.064
2026-05-25 11:57:59.502,3681521,13,1,12,12,0,5825.502
2026-05-25 11:58:00.471,3681521,12,0,12,12,0,5826.471
2026-05-25 11:58:34.828,3681521,90,0,90,12,0,5860.828
2026-05-25 11:58:34.980,3681521,70,0,70,12,0,5860.98
2026-05-25 11:58:38.408,3681521,37,0,37,12,0,5864.408
2026-05-25 11:58:49.759,3681521,12,0,12,12,0,5875.759
2026-05-25 11:58:49.784,3681521,12,0,12,12,0,5875.784
2026-05-25 11:58:50.011,3681521,13,1,12,12,0,5876.011
2026-05-25 11:58:50.180,3681521,14,2,12,12,0,5876.18
2026-05-25 11:58:50.239,3681521,13,1,12,12,0,5876.239
2026-05-25 11:58:50.392,3681521,12,0,12,12,0,5876.392
2026-05-25 11:58:51.306,3681521,12,0,12,12,0,5877.306
2026-05-25 11:58:54.623,3681521,12,0,12,12,0,5880.623
2026-05-25 11:59:31.029,3681522,12,0,12,0,0,5917.029
2026-05-25 11:59:33.029,3681522,12,0,12,0,0,5919.029
2026-05-25 11:59:34.934,3681522,11,0,11,0,0,5920.934
2026-05-25 11:59:38.584,3681522,11,0,11,0,0,5924.584
2026-05-25 11:59:53.738,3681522,41,0,41,0,0,5939.738
2026-05-25 11:59:53.738,3681522,42,0,42,0,0,5939.738
2026-05-25 11:59:56.478,3681522,42,0,42,0,0,5942.478
